time,last_timestamp_in_pcap,opened_connections,closed_connections,stalled_connections,ongoing_connections,avg_duration,bytes_in,pkg_in_0-100,pkg_in_100-200,pkg_in_200-300,pkg_in_300-400,pkg_in_400-500,pkg_in_500-600,pkg_in_600-700,pkg_in_700-800,pkg_in_800-900,pkg_in_900-1000,pkg_in_1000-1100,pkg_in_1100-1200,pkg_in_1200-1300,pkg_in_1300-1400,pkg_in_1400-1500,pkg_in_1500-1600,bytes_out,pkg_out_0-100,pkg_out_100-200,pkg_out_200-300,pkg_out_300-400,pkg_out_400-500,pkg_out_500-600,pkg_out_600-700,pkg_out_700-800,pkg_out_800-900,pkg_out_900-1000,pkg_out_1000-1100,pkg_out_1100-1200,pkg_out_1200-1300,pkg_out_1300-1400,pkg_out_1400-1500,pkg_out_1500-1600,avg_bytes_in,avg_bytes_out,ttl_changes_in,ttl_changes_out
2018-03-20 13:04:23.116299,1520948185.410332,0,0,0,2,6.530655741691589,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3079.5,18,0,0,0,8,3,3,1,0,0,0,0,0,1,10,0,0.0,481.7692307692308,0,44
2018-03-20 13:04:23.130967,1520948185.910655,0,0,0,2,6.545317053794861,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3961.875,19,0,0,3,1,1,3,0,2,0,1,1,1,2,13,0,0.0,574.3392857142857,0,47
2018-03-20 13:04:23.153378,1520948186.411995,0,0,0,2,6.567731499671936,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6644.875,28,0,1,0,1,1,1,2,4,1,1,0,0,4,26,0,0.0,615.479020979021,0,70
2018-03-20 13:04:23.167934,1520948186.912392,0,0,0,2,6.582282185554504,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800.75,18,0,0,0,2,3,2,1,1,3,0,1,1,1,12,0,0.0,571.7407407407408,0,45
2018-03-20 13:04:23.184314,1520948187.412719,0,0,0,2,6.598663926124573,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4506.25,21,1,1,1,1,0,0,3,1,2,3,1,1,1,15,0,0.0,590.2995391705069,0,52
2018-03-20 13:04:23.200750,1520948187.912771,0,0,0,2,6.615100979804993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4180.75,23,0,0,0,0,0,0,1,4,2,4,3,1,1,11,0,0.0,623.2995169082126,0,50
2018-03-20 13:04:23.222061,1520948188.413246,0,0,0,2,6.636425137519836,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6020.75,23,0,0,0,0,0,3,4,4,1,3,0,0,2,22,0,0.0,628.5005574136009,0,62
2018-03-20 13:04:23.236641,1520948188.913421,0,0,0,2,6.650989651679993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3176.125,19,0,0,3,9,1,1,0,0,0,1,0,0,1,11,0,0.0,478.24074074074076,0,46
2018-03-20 13:04:23.251450,1520948189.414823,0,0,0,2,6.665799975395203,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223.25,19,0,0,1,10,2,0,1,1,0,0,0,0,1,11,0,0.0,485.3157894736842,0,46
2018-03-20 13:04:23.266293,1520948189.914885,0,0,0,2,6.680646061897278,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4054.375,19,0,0,0,0,0,2,6,4,1,0,1,0,1,13,0,0.0,587.6550751879698,0,47
2018-03-20 13:04:23.289195,1520948190.415864,0,0,0,2,6.703546404838562,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6802.375,24,0,0,0,3,2,2,4,1,1,0,0,1,3,27,0,0.0,630.3295454545455,0,68
2018-03-20 13:04:23.305882,1520948190.916038,0,0,0,2,6.720231890678406,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4089.5,22,0,1,1,3,2,1,3,2,1,0,1,0,1,14,0,0.0,536.1566820276498,0,52
2018-03-20 13:04:23.319752,1520948191.416658,0,0,0,2,6.734111905097961,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3555.0,16,0,0,1,5,0,2,3,0,1,2,1,0,1,11,0,0.0,537.2592592592592,0,43
2018-03-20 13:04:23.344896,1520948191.916757,0,0,0,2,6.759247422218323,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7493.0,30,3,1,0,1,3,1,0,2,0,0,0,0,6,31,0,0.0,611.4457142857143,0,78
2018-03-20 13:04:23.365607,1520948192.417696,0,0,0,2,6.7799588441848755,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5582.0,23,1,1,2,0,2,1,4,0,2,0,1,0,3,21,0,0.0,598.0480549199084,0,61
2018-03-20 13:04:23.381008,1520948192.917997,0,0,0,2,6.795371890068054,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4079.75,18,0,1,2,0,3,2,3,3,0,0,0,0,1,15,0,0.0,554.3666666666667,0,48
2018-03-20 13:04:23.394777,1520948193.418361,0,0,0,2,6.80912983417511,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3117.125,18,0,0,0,2,2,7,4,0,0,0,0,0,1,9,0,0.0,506.1133333333333,0,43
2018-03-20 13:04:23.409796,1520948193.918699,0,0,0,2,6.824146389961243,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2847.75,22,0,0,3,7,2,3,0,0,0,0,0,0,1,9,0,0.0,443.1932234432235,0,47
2018-03-20 13:04:23.428689,1520948194.419728,0,0,0,2,6.843038439750671,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4590.5,24,0,1,6,4,1,1,2,0,0,0,0,0,2,18,0,0.0,532.8785714285714,0,59
2018-03-20 13:04:23.444450,1520948194.9199,0,0,0,2,6.858804106712341,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212.5,21,0,0,7,1,1,1,0,0,1,1,0,1,2,10,0,0.0,518.2057142857143,0,46
2018-03-20 13:04:23.463274,1520948195.420284,0,0,0,2,6.877625107765198,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4676.25,22,3,3,1,1,4,1,0,0,0,0,1,0,3,18,0,0.0,544.3896103896104,0,57
2018-03-20 13:04:23.477991,1520948195.920495,0,0,0,2,6.892346978187561,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2741.5,20,0,0,10,0,3,2,0,0,0,0,0,0,1,9,0,0.0,444.02,0,45
2018-03-20 13:04:23.496428,1520948196.421445,0,0,0,2,6.910781264305115,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4439.125,21,0,1,11,1,2,0,0,0,0,0,0,0,2,18,0,0.0,517.9571428571429,0,56
2018-03-20 13:04:23.512438,1520948196.921591,0,0,0,2,6.92678964138031,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3848.5,21,0,0,3,0,1,0,0,0,5,1,0,2,3,11,0,0.0,597.1318681318681,0,47
2018-03-20 13:04:23.526230,1520948197.422065,0,0,0,2,6.940577149391174,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3785.125,17,0,0,0,0,0,4,2,4,0,2,0,2,1,11,0,0.0,591.3269230769231,0,43
2018-03-20 13:04:23.548303,1520948197.922856,0,0,0,2,6.962653756141663,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6162.0,28,1,1,0,0,0,1,3,4,3,1,1,0,2,23,0,0.0,624.45,0,68
2018-03-20 13:04:23.563943,1520948198.423719,0,0,0,2,6.978292346000671,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3454.25,23,0,0,1,2,5,2,3,2,0,0,0,0,1,11,0,0.0,515.7858293075684,0,50
2018-03-20 13:04:23.582056,1520948198.92402,0,0,0,2,6.996419072151184,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4271.625,26,0,1,0,1,3,3,0,2,2,3,0,0,1,14,0,0.0,573.2833333333333,0,56
2018-03-20 13:04:23.597612,1520948199.42452,0,0,0,2,7.01196563243866,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3819.875,17,0,1,0,0,1,4,2,1,1,3,1,1,1,11,0,0.0,575.5370370370371,0,44
2018-03-20 13:04:23.622292,1520948199.924956,0,0,0,2,7.036644339561462,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7443.625,27,2,2,3,4,0,1,1,0,0,0,0,0,4,33,0,0.0,607.9611111111111,0,77
2018-03-20 13:04:23.656004,1520948200.425524,0,0,0,2,7.070359826087952,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9335.5,32,1,2,2,3,0,1,0,0,0,1,0,0,11,37,0,0.0,645.3460907599782,0,90
2018-03-20 13:04:23.689433,1520948200.925807,0,0,0,2,7.103786587715149,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10066.5,34,1,0,2,3,2,0,0,1,2,0,0,2,9,40,0,0.0,633.6253101736972,0,96
2018-03-20 13:04:23.710062,1520948201.426573,0,0,0,2,7.124413847923279,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7166.625,19,2,1,0,0,3,1,1,1,2,1,1,0,0,33,0,0.0,625.968085106383,0,65
2018-03-20 13:04:23.732643,1520948201.926773,0,0,0,2,7.146993517875671,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7399.5,22,3,1,0,1,1,2,0,0,1,1,0,1,4,32,0,0.0,631.5714285714286,0,69
2018-03-20 13:04:23.748645,1520948202.427762,0,0,0,2,7.162997841835022,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3876.5,19,0,0,0,0,2,4,1,2,2,1,2,1,1,11,0,0.0,582.0,0,46
2018-03-20 13:04:23.768574,1520948202.927999,0,0,0,2,7.182927250862122,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5782.625,23,0,0,0,1,0,0,4,4,3,1,1,0,3,20,0,0.0,635.0851938895418,0,60
2018-03-20 13:04:23.786879,1520948203.428955,0,0,0,2,7.201233506202698,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5211.75,22,0,0,1,2,0,4,1,0,0,3,0,1,4,18,0,0.0,606.1428571428572,0,56
2018-03-20 13:04:23.804236,1520948203.9293,0,0,0,2,7.218587756156921,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4846.125,20,2,1,2,2,1,2,2,0,2,0,0,0,1,20,0,0.0,565.1142857142856,0,55
2018-03-20 13:04:23.822780,1520948204.429604,0,0,0,2,7.237135291099548,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5219.25,17,3,1,1,1,1,2,0,1,0,0,1,2,1,22,0,0.0,593.6388888888889,0,53
2018-03-20 13:04:23.845491,1520948204.929728,0,0,0,2,7.259847521781921,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5204.875,22,0,0,0,2,3,3,3,1,3,0,0,0,2,19,0,0.0,588.4305555555555,0,58
2018-03-20 13:04:23.859457,1520948205.430151,0,0,0,2,7.273811221122742,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3820.375,17,1,0,0,0,0,1,5,0,3,1,0,2,1,12,0,0.0,576.574074074074,0,43
2018-03-20 13:04:23.881757,1520948205.930549,0,0,0,2,7.296108841896057,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7257.125,21,1,1,1,1,1,1,2,1,2,0,0,0,5,30,0,0.0,632.563829787234,0,67
2018-03-20 13:04:23.898259,1520948206.431744,0,0,0,2,7.312611937522888,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3785.25,19,0,0,1,0,3,0,2,3,2,1,1,0,1,12,0,0.0,569.5555555555555,0,45
2018-03-20 13:04:23.918840,1520948206.931767,0,0,0,2,7.333192229270935,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6269.0,22,1,2,0,2,0,0,0,4,1,3,1,1,2,24,0,0.0,623.8375831485588,0,63
2018-03-20 13:04:23.938294,1520948207.432722,0,0,0,2,7.352646470069885,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3757.0,20,2,1,0,0,1,1,3,5,0,2,0,0,2,11,0,0.0,544.2285714285714,0,48
2018-03-20 13:04:23.954058,1520948207.933141,0,0,0,2,7.368411898612976,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3397.25,21,0,2,0,6,1,1,2,1,0,2,0,0,1,11,0,0.0,509.1375661375661,0,48
2018-03-20 13:04:23.968521,1520948208.433555,0,0,0,2,7.3828734159469604,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3173.0,18,0,0,1,7,3,2,1,0,0,0,0,0,1,11,0,0.0,496.2564102564102,0,44
2018-03-20 13:04:23.988954,1520948208.933558,0,0,0,2,7.403307318687439,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4774.25,23,0,0,11,2,1,1,1,0,0,0,0,0,2,19,0,0.0,525.9729729729729,0,60
2018-03-20 13:04:24.006104,1520948209.434106,0,0,0,2,7.420454621315002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4728.5,19,1,2,2,1,0,1,1,0,1,1,0,0,4,18,0,0.0,585.2727272727273,0,51
2018-03-20 13:04:24.021347,1520948209.934248,0,0,0,2,7.435696482658386,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4395.0,18,1,0,0,0,2,2,1,1,1,1,1,3,2,14,0,0.0,616.0689655172414,0,47
2018-03-20 13:04:24.035351,1520948210.435094,0,0,0,2,7.449699521064758,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3432.5,18,0,0,0,4,3,2,1,3,1,0,0,0,1,11,0,0.0,536.0769230769231,0,44
2018-03-20 13:04:24.056018,1520948210.935477,0,0,0,2,7.470370173454285,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5969.25,23,1,0,0,1,0,0,4,0,2,4,1,1,3,21,0,0.0,638.70823798627,0,61
2018-03-20 13:04:24.069866,1520948211.436872,0,0,0,2,7.484214186668396,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3970.875,17,0,0,0,0,0,1,1,6,1,1,2,2,1,11,0,0.0,598.8703703703703,0,43
2018-03-20 13:04:24.085684,1520948211.937285,0,0,0,2,7.500034689903259,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3817.5,24,0,0,0,0,0,0,4,7,0,3,1,0,1,10,0,0.0,589.3846153846154,0,50
2018-03-20 13:04:24.099344,1520948212.43767,0,0,0,2,7.5136905908584595,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3092.25,17,0,0,7,4,1,0,1,0,0,0,1,0,1,11,0,0.0,484.8529411764706,0,43
2018-03-20 13:04:24.117686,1520948212.93784,0,0,0,2,7.532037138938904,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4851.0,20,0,3,9,0,0,2,0,0,0,0,1,1,2,19,0,0.0,536.3783783783783,0,57
2018-03-20 13:04:24.132403,1520948213.438249,0,0,0,2,7.546753764152527,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2831.75,17,0,2,11,0,0,1,0,0,0,0,0,1,1,10,0,0.0,444.65384615384613,0,43
2018-03-20 13:04:24.148943,1520948213.938813,0,0,0,2,7.563295245170593,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3406.75,20,0,1,9,1,0,1,0,1,0,0,2,0,1,12,0,0.0,494.27857142857147,0,48
2018-03-20 13:04:24.163438,1520948214.439626,0,0,0,2,7.5777870416641235,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2975.75,19,0,9,3,0,0,1,0,0,0,0,0,0,2,11,0,0.0,464.8076923076923,0,45
2018-03-20 13:04:24.182845,1520948214.939677,0,0,0,2,7.59719717502594,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4913.25,22,2,12,0,0,0,2,0,0,0,0,0,0,2,21,0,0.0,515.3752913752913,0,61
2018-03-20 13:04:24.197175,1520948215.440181,0,0,0,2,7.611525177955627,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2860.625,18,1,10,3,0,0,1,0,0,0,0,0,0,1,11,0,0.0,418.93277310924367,0,45
2018-03-20 13:04:24.215974,1520948215.940564,0,0,0,2,7.630326867103577,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3655.0,26,1,1,8,2,0,2,1,0,0,0,0,0,1,14,0,0.0,491.0153846153846,0,56
2018-03-20 13:04:24.230163,1520948216.441874,0,0,0,2,7.644511342048645,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3812.75,18,0,0,0,0,1,2,5,2,1,1,0,0,1,13,0,0.0,574.4814814814815,0,44
2018-03-20 13:04:24.249768,1520948216.942013,0,0,0,2,7.6641188859939575,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5915.75,23,1,0,0,1,1,3,1,0,1,4,1,0,4,21,0,0.0,618.0769230769231,0,61
2018-03-20 13:04:24.265956,1520948217.442277,0,0,0,2,7.680305123329163,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4341.25,22,0,0,0,0,0,4,2,2,4,1,1,0,2,13,0,0.0,605.3981191222571,0,51
2018-03-20 13:04:24.281940,1520948217.942431,0,0,0,2,7.696291565895081,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3153.25,21,0,0,3,5,0,5,1,0,1,0,0,0,1,10,0,0.0,490.17032967032964,0,47
2018-03-20 13:04:24.297031,1520948218.443098,0,0,0,2,7.711383700370789,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3416.75,19,0,0,5,0,0,4,0,1,4,0,0,0,1,11,0,0.0,532.8238866396761,0,45
2018-03-20 13:04:24.316189,1520948218.943942,0,0,0,2,7.730541110038757,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5883.125,22,0,0,0,1,1,1,1,0,2,5,4,0,3,19,0,0.0,646.7751842751842,0,59
2018-03-20 13:04:24.330528,1520948219.444789,0,0,0,2,7.744877934455872,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3557.5,18,0,0,0,1,3,1,3,3,2,2,0,0,1,10,0,0.0,555.3076923076923,0,44
2018-03-20 13:04:24.344585,1520948219.94498,0,0,0,2,7.758933424949646,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3206.25,18,0,0,1,5,2,5,1,0,0,0,0,1,1,10,0,0.0,501.2692307692308,0,44
2018-03-20 13:04:24.362570,1520948220.445541,0,0,0,2,7.776923775672913,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3670.125,25,0,0,1,7,3,1,1,0,0,0,1,0,1,13,0,0.0,527.295,0,53
2018-03-20 13:04:24.382268,1520948220.945855,0,0,0,2,7.79662024974823,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5003.5,25,0,0,7,4,1,1,1,0,0,2,0,0,2,19,0,0.0,549.5848648648649,0,62
2018-03-20 13:04:24.396935,1520948221.446611,0,0,0,2,7.811286807060242,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3277.875,17,0,0,1,5,3,2,1,0,0,2,1,0,1,10,0,0.0,513.2884615384615,0,43
2018-03-20 13:04:24.413214,1520948221.946795,0,0,0,2,7.82756245136261,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3217.125,24,0,0,9,2,2,0,1,0,0,0,0,1,1,11,0,0.0,479.6666666666667,0,51
2018-03-20 13:04:24.429087,1520948222.447874,0,0,0,2,7.843438029289246,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3192.75,21,0,1,4,6,0,1,1,0,0,0,0,1,1,11,0,0.0,496.44871794871796,0,47
2018-03-20 13:04:24.447961,1520948222.980343,0,0,0,2,7.862308859825134,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5343.75,21,0,0,3,2,2,5,2,0,1,0,0,1,3,19,0,0.0,574.1315789473684,0,59
2018-03-20 13:04:24.462005,1520948223.481156,0,0,0,2,7.876362442970276,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3252.0,18,0,0,1,5,3,3,2,0,0,0,0,0,1,11,0,0.0,508.3076923076923,0,44
2018-03-20 13:04:24.476212,1520948223.981914,0,0,0,2,7.890562176704407,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2950.875,18,0,1,9,1,2,1,0,0,0,0,0,1,1,10,0,0.0,461.9807692307692,0,44
2018-03-20 13:04:24.494757,1520948224.482987,0,0,0,2,7.909105896949768,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5029.125,21,0,0,11,0,0,2,0,0,0,0,0,1,3,20,0,0.0,541.7565789473684,0,58
2018-03-20 13:04:24.512359,1520948224.983206,0,0,0,2,7.9267555475234985,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3074.75,24,0,6,7,0,0,1,0,0,0,0,0,1,1,11,0,0.0,458.5740740740741,0,51
2018-03-20 13:04:24.526870,1520948225.483725,0,0,0,2,7.941218972206116,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2852.875,19,0,3,10,0,0,1,0,0,0,0,0,0,2,10,0,0.0,445.90384615384613,0,45
2018-03-20 13:04:24.542581,1520948225.983737,0,0,0,2,7.956928372383118,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066.5,23,0,4,9,0,0,1,0,0,0,0,0,0,2,11,0,0.0,458.3027375201288,0,50
2018-03-20 13:04:24.561591,1520948226.484709,0,0,0,2,7.975942254066467,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5008.75,21,0,8,3,0,0,2,0,0,0,0,0,0,4,20,0,0.0,552.976833976834,0,58
2018-03-20 13:04:24.577596,1520948227.018444,0,0,0,2,7.991949200630188,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894.125,20,0,8,6,0,0,1,0,0,0,0,0,0,2,10,0,0.0,435.5,0,47
2018-03-20 13:04:24.785474,1520948227.518631,0,0,0,2,8.199833273887634,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2852.625,20,0,6,7,0,0,1,0,0,0,0,0,0,2,10,0,0.0,444.93461538461537,0,46
2018-03-20 13:04:24.802908,1520948228.019463,0,0,0,2,8.217259764671326,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2875.75,17,0,2,11,0,0,1,0,0,0,0,0,0,2,10,0,0.0,451.4230769230769,0,43
2018-03-20 13:04:24.824718,1520948228.519516,0,0,0,2,8.23907744884491,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5141.375,24,0,0,6,5,0,2,0,0,0,0,0,1,3,20,0,0.0,565.1351351351351,0,61
2018-03-20 13:04:24.844311,1520948229.020013,0,0,0,2,8.258666396141052,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4076.125,17,0,0,2,2,1,0,1,3,0,1,1,1,4,12,0,0.0,592.5178571428571,0,45
2018-03-20 13:04:24.862566,1520948229.520832,0,0,0,2,8.276921153068542,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4221.375,21,0,1,1,1,1,1,1,1,0,1,1,4,1,14,0,0.0,609.8392857142857,0,49
2018-03-20 13:04:24.885156,1520948230.021678,0,0,0,2,8.299507737159729,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6967.0,23,2,1,2,0,0,2,2,0,2,1,0,0,3,30,0,0.0,619.6758893280632,0,68
2018-03-20 13:04:24.909951,1520948230.521823,0,0,0,2,8.32430613040924,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7719.5,24,2,1,3,1,2,2,3,0,0,1,1,0,6,30,0,0.0,607.8076923076923,0,76
2018-03-20 13:04:24.924880,1520948231.022221,0,0,0,2,8.339229702949524,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4236.375,18,1,2,0,1,0,1,1,0,0,2,0,2,3,15,0,0.0,576.9833333333333,0,46
2018-03-20 13:04:24.941777,1520948231.523026,0,0,0,2,8.356130480766296,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4113.625,19,2,3,0,0,0,1,0,0,2,0,0,3,3,14,0,0.0,559.75,0,47
2018-03-20 13:04:24.960831,1520948232.023771,0,0,0,2,8.37518560886383,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5044.5,19,1,0,0,1,1,0,0,2,1,1,2,3,3,17,0,0.0,641.125,0,51
2018-03-20 13:04:24.980966,1520948232.523954,0,0,0,2,8.395320057868958,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3795.625,18,0,0,1,0,0,0,0,0,1,1,2,4,5,9,0,0.0,640.2303921568628,0,41
2018-03-20 13:04:24.994645,1520948233.024346,0,0,0,2,8.408996939659119,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3894.625,17,0,1,0,1,0,0,0,0,1,0,2,4,4,11,0,0.0,632.5,0,41
2018-03-20 13:04:25.011905,1520948233.524575,0,0,0,2,8.426257252693176,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4948.75,21,0,1,1,0,0,0,0,2,1,2,3,4,2,15,0,0.0,647.0276497695853,0,52
2018-03-20 13:04:25.035686,1520948234.025386,0,0,0,2,8.450039982795715,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7032.125,24,1,1,4,1,0,1,0,1,1,3,1,0,5,27,0,0.0,611.7553191489362,0,70
2018-03-20 13:04:25.067280,1520948234.525412,0,0,0,2,8.481634020805359,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10749.375,30,3,1,3,2,0,0,0,0,0,1,1,2,14,40,0,0.0,647.2279411764706,0,97
2018-03-20 13:04:25.083660,1520948235.026343,0,0,0,2,8.498013138771057,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4683.875,20,1,1,0,0,0,2,1,1,1,4,1,3,2,14,0,0.0,596.046875,0,51
2018-03-20 13:04:25.100767,1520948235.526854,0,0,0,2,8.51512062549591,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4451.125,18,1,0,0,0,0,1,2,3,5,1,1,0,2,14,0,0.0,603.8833333333333,0,48
2018-03-20 13:04:25.114903,1520948236.027075,0,0,0,2,8.529249787330627,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3040.5,21,2,0,0,0,1,3,4,1,3,2,0,0,1,7,0,0.0,510.0357142857143,0,45
2018-03-20 13:04:25.127699,1520948236.527947,0,0,0,2,8.542046904563904,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3086.625,17,1,0,0,0,0,1,2,6,4,1,0,0,1,7,0,0.0,543.5869565217391,0,40
2018-03-20 13:04:25.140601,1520948237.028889,0,0,0,2,8.554948210716248,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3288.875,18,1,0,0,0,0,1,1,3,1,6,1,1,1,7,0,0.0,577.7028985507246,0,41
2018-03-20 13:04:25.155468,1520948237.528897,0,0,0,2,8.569820284843445,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3973.0,18,0,1,0,0,0,1,2,3,5,0,1,1,2,11,0,0.0,597.2592592592592,0,45
